YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.JdbcDBClient -P /root/ycsb/config/postgresql.conf -P /root/ycsb/config/workload-ycsb-thomas -P /root/ycsb/config/workload-ycsb-thomas-continuous -s -threads 30 -target 100 -p eventFile=/root/ycsb/config/postgresql/postgresql-event-vmpg1-drop.xml -t
 0 sec: 0 operations; 
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
 10 sec: 959 operations; 95.66 current ops/sec;     
 530 sec: 52962 operations; 99.48 current ops/sec;     
 540 sec: 53968 operations; 100.58 current ops/sec;   [READ AverageLatency(us)=5893]  
 550 sec: 54967 operations; 99.88 current ops/sec;     
 560 sec: 55961 operations; 99.39 current ops/sec;     
 570 sec: 56969 operations; 100.78 current ops/sec;     
 580 sec: 57967 operations; 99.78 current ops/sec;     
 590 sec: 58963 operations; 99.59 current ops/sec;     
 600 sec: 59969 operations; 100.58 current ops/sec;     
 610 sec: 60967 operations; 99.79 current ops/sec;     
 620 sec: 61966 operations; 99.88 current ops/sec;     
 630 sec: 62970 operations; 100.38 current ops/sec;     
 640 sec: 63969 operations; 99.89 current ops/sec;     
 650 sec: 64966 operations; 99.65 current ops/sec;     
 660 sec: 65970 operations; 100.38 current ops/sec;     
 670 sec: 66968 operations; 99.79 current ops/sec;     
 680 sec: 67967 operations; 99.88 current ops/sec;     
 690 sec: 68971 operations; 100.21 current ops/sec;     
 700 sec: 69970 operations; 99.89 current ops/sec;     
 710 sec: 70971 operations; 100.08 current ops/sec;     
 720 sec: 71972 operations; 100.09 current ops/sec;     
 730 sec: 72971 operations; 99.88 current ops/sec;     
 740 sec: 73972 operations; 100.09 current ops/sec;     
 750 sec: 74972 operations; 99.98 current ops/sec;     
 760 sec: 75970 operations; 99.79 current ops/sec;     
 770 sec: 76971 operations; 100.08 current ops/sec;     
 780 sec: 77973 operations; 100.19 current ops/sec;     
 790 sec: 78972 operations; 99.88 current ops/sec;     
 800 sec: 79972 operations; 99.99 current ops/sec;     
 810 sec: 80973 operations; 100.08 current ops/sec;     
 820 sec: 81972 operations; 99.89 current ops/sec;     
 830 sec: 82973 operations; 100.08 current ops/sec;     
 840 sec: 83975 operations; 100.18 current ops/sec;     
 850 sec: 84972 operations; 99.68 current ops/sec;     
 860 sec: 85975 operations; 100.29 current ops/sec;     
 870 sec: 86970 operations; 99.48 current ops/sec;     
 880 sec: 87972 operations; 100.19 current ops/sec;     
 890 sec: 88976 operations; 100.38 current ops/sec;     
 900 sec: 89975 operations; 99.89 current ops/sec;     
 900 sec: 89976 operations; 2.52 current ops/sec;      
[OVERALL], RunTime(ms), 900492.0
[OVERALL], Throughput(ops/sec), 99.91871110459616
[UPDATE], Operations, 17965
[UPDATE], AverageLatency(us), 7044.707820762594
[UPDATE], MinLatency(us), 3137
[UPDATE], MaxLatency(us), 707607
[UPDATE], Return=0, 853
[UPDATE], Return=1, 17112
[UPDATE], 0, 17580.136363636364
[UPDATE], 1000, 6115.75
[UPDATE], 2000, 6179.869565217391
[UPDATE], 3000, 6912.941176470588
[UPDATE], 4000, 6923.5
[UPDATE], 5000, 7372.142857142857
[UPDATE], 6000, 7665.0
[UPDATE], 7000, 6595.421052631579
[UPDATE], 8000, 6729.76
[UPDATE], 9000, 7159.0
[UPDATE], 10000, 6752.727272727273
[UPDATE], 11000, 7184.117647058823
[UPDATE], 12000, 7124.772727272727
[UPDATE], 13000, 6787.24
[UPDATE], 14000, 6287.111111111111
[UPDATE], 15000, 7078.590909090909
[UPDATE], 16000, 6437.523809523809
[UPDATE], 17000, 6204.08
[UPDATE], 18000, 6287.941176470588
[UPDATE], 19000, 6380.2
[UPDATE], 20000, 6286.176470588235
[UPDATE], 21000, 6059.5
[UPDATE], 22000, 6737.611111111111
[UPDATE], 23000, 6121.944444444444
[UPDATE], 24000, 6149.68
[UPDATE], 25000, 6464.090909090909
[UPDATE], 26000, 6140.952380952381
[UPDATE], 27000, 6443.578947368421
[UPDATE], 28000, 6648.894736842105
[UPDATE], 29000, 6334.833333333333
[UPDATE], 30000, 6347.1875
[UPDATE], 31000, 6431.4
[UPDATE], 32000, 6241.6
[UPDATE], 33000, 6304.777777777777
[UPDATE], 34000, 6437.944444444444
[UPDATE], 35000, 6001.263157894737
[UPDATE], 36000, 5851.705882352941
[UPDATE], 37000, 5986.933333333333
[UPDATE], 38000, 5856.055555555556
[UPDATE], 39000, 6451.5
[UPDATE], 40000, 6004.791666666667
[UPDATE], 41000, 6395.105263157895
[UPDATE], 42000, 6147.631578947368
[UPDATE], 43000, 6615.896551724138
[UPDATE], 44000, 6215.04
[UPDATE], 45000, 6179.684210526316
[UPDATE], 46000, 6276.894736842105
[UPDATE], 47000, 6200.6
[UPDATE], 48000, 6299.5
[UPDATE], 49000, 6021.565217391304
[UPDATE], 50000, 6321.111111111111
[UPDATE], 51000, 6214.12
[UPDATE], 52000, 6610.375
[UPDATE], 53000, 6478.6
[UPDATE], 54000, 6192.541666666667
[UPDATE], 55000, 6045.0
[UPDATE], 56000, 6068.066666666667
[UPDATE], 57000, 5941.058823529412
[UPDATE], 58000, 6426.75
[UPDATE], 59000, 6263.9047619047615
[UPDATE], 60000, 6339.545454545455
[UPDATE], 61000, 6500.5
[UPDATE], 62000, 6168.928571428572
[UPDATE], 63000, 6183.058823529412
[UPDATE], 64000, 6575.526315789473
[UPDATE], 65000, 6173.0526315789475
[UPDATE], 66000, 6258.909090909091
[UPDATE], 67000, 6350.9473684210525
[UPDATE], 68000, 6165.764705882353
[UPDATE], 69000, 6209.0
[UPDATE], 70000, 6510.416666666667
[UPDATE], 71000, 6220.318181818182
[UPDATE], 72000, 6118.642857142857
[UPDATE], 73000, 6599.761904761905
[UPDATE], 74000, 6120.962962962963
[UPDATE], 75000, 6739.333333333333
[UPDATE], 76000, 6365.294117647059
[UPDATE], 77000, 6677.7692307692305
[UPDATE], 78000, 6662.0
[UPDATE], 79000, 5842.058823529412
[UPDATE], 80000, 6722.4375
[UPDATE], 81000, 6564.5
[UPDATE], 82000, 6240.53125
[UPDATE], 83000, 5973.538461538462
[UPDATE], 84000, 6234.9473684210525
[UPDATE], 85000, 6576.777777777777
[UPDATE], 86000, 6009.684210526316
[UPDATE], 87000, 6219.882352941177
[UPDATE], 88000, 6120.478260869565
[UPDATE], 89000, 6183.944444444444
[UPDATE], 90000, 6134.666666666667
[UPDATE], 91000, 6501.333333333333
[UPDATE], 92000, 6277.9375
[UPDATE], 93000, 6167.388888888889
[UPDATE], 94000, 5903.777777777777
[UPDATE], 95000, 6014.565217391304
[UPDATE], 96000, 5951.833333333333
[UPDATE], 97000, 6169.888888888889
[UPDATE], 98000, 5860.5
[UPDATE], 99000, 6253.0
[UPDATE], 100000, 5972.227272727273
[UPDATE], 101000, 5833.333333333333
[UPDATE], 102000, 6128.833333333333
[UPDATE], 103000, 6419.466666666666
[UPDATE], 104000, 6420.235294117647
[UPDATE], 105000, 6018.272727272727
[UPDATE], 106000, 6112.78125
[UPDATE], 107000, 6026.818181818182
[UPDATE], 108000, 6329.416666666667
[UPDATE], 109000, 5988.35294117647
[UPDATE], 110000, 6080.777777777777
[UPDATE], 111000, 6080.117647058823
[UPDATE], 112000, 6974.791666666667
[UPDATE], 113000, 6169.130434782609
[UPDATE], 114000, 6024.35
[UPDATE], 115000, 6469.470588235294
[UPDATE], 116000, 6399.263157894737
[UPDATE], 117000, 6523.941176470588
[UPDATE], 118000, 6676.125
[UPDATE], 119000, 6571.533333333334
[UPDATE], 120000, 6762.555555555556
[UPDATE], 121000, 6323.571428571428
[UPDATE], 122000, 6120.04
[UPDATE], 123000, 6527.588235294118
[UPDATE], 124000, 6123.571428571428
[UPDATE], 125000, 6100.421052631579
[UPDATE], 126000, 6086.0
[UPDATE], 127000, 6768.25
[UPDATE], 128000, 6089.04
[UPDATE], 129000, 6478.684210526316
[UPDATE], 130000, 6099.125
[UPDATE], 131000, 5957.92
[UPDATE], 132000, 6150.772727272727
[UPDATE], 133000, 6029.846153846154
[UPDATE], 134000, 6663.588235294118
[UPDATE], 135000, 6065.6875
[UPDATE], 136000, 5951.357142857143
[UPDATE], 137000, 6565.882352941177
[UPDATE], 138000, 6157.894736842105
[UPDATE], 139000, 6122.909090909091
[UPDATE], 140000, 6010.0952380952385
[UPDATE], 141000, 6445.481481481482
[UPDATE], 142000, 6083.95652173913
[UPDATE], 143000, 6314.916666666667
[UPDATE], 144000, 6026.08
[UPDATE], 145000, 6374.222222222223
[UPDATE], 146000, 5835.2
[UPDATE], 147000, 6606.086956521739
[UPDATE], 148000, 6352.785714285715
[UPDATE], 149000, 6385.466666666666
[UPDATE], 150000, 6546.473684210527
[UPDATE], 151000, 6076.388888888889
[UPDATE], 152000, 7052.238095238095
[UPDATE], 153000, 6115.368421052632
[UPDATE], 154000, 5679.608695652174
[UPDATE], 155000, 6200.619047619048
[UPDATE], 156000, 6529.875
[UPDATE], 157000, 6075.428571428572
[UPDATE], 158000, 6752.05
[UPDATE], 159000, 6498.375
[UPDATE], 160000, 6977.272727272727
[UPDATE], 161000, 7209.6
[UPDATE], 162000, 6453.458333333333
[UPDATE], 163000, 6744.2
[UPDATE], 164000, 6441.55
[UPDATE], 165000, 6697.631578947368
[UPDATE], 166000, 6455.277777777777
[UPDATE], 167000, 7620.92
[UPDATE], 168000, 6406.333333333333
[UPDATE], 169000, 6523.633333333333
[UPDATE], 170000, 5889.5625
[UPDATE], 171000, 7253.521739130435
[UPDATE], 172000, 5992.32
[UPDATE], 173000, 6121.0
[UPDATE], 174000, 9268.583333333334
[UPDATE], 175000, 6327.55
[UPDATE], 176000, 5967.75
[UPDATE], 177000, 6118.05
[UPDATE], 178000, 6538.44
[UPDATE], 179000, 6731.25
[UPDATE], 180000, 7091.785714285715
[UPDATE], 181000, 6275.526315789473
[UPDATE], 182000, 6497.0625
[UPDATE], 183000, 6773.181818181818
[UPDATE], 184000, 5872.454545454545
[UPDATE], 185000, 6618.681818181818
[UPDATE], 186000, 7907.0
[UPDATE], 187000, 6146.285714285715
[UPDATE], 188000, 5922.833333333333
[UPDATE], 189000, 6479.56
[UPDATE], 190000, 6741.736842105263
[UPDATE], 191000, 7500.25
[UPDATE], 192000, 5937.380952380952
[UPDATE], 193000, 6621.238095238095
[UPDATE], 194000, 7290.9047619047615
[UPDATE], 195000, 12650.047619047618
[UPDATE], 196000, 6332.318181818182
[UPDATE], 197000, 6635.666666666667
[UPDATE], 198000, 6063.6
[UPDATE], 199000, 7080.777777777777
[UPDATE], 200000, 6604.368421052632
[UPDATE], 201000, 6911.7
[UPDATE], 202000, 6209.076923076923
[UPDATE], 203000, 6398.294117647059
[UPDATE], 204000, 6732.666666666667
[UPDATE], 205000, 6377.5
[UPDATE], 206000, 6146.958333333333
[UPDATE], 207000, 6326.952380952381
[UPDATE], 208000, 7501.75
[UPDATE], 209000, 7260.045454545455
[UPDATE], 210000, 6995.1875
[UPDATE], 211000, 6946.473684210527
[UPDATE], 212000, 6107.75
[UPDATE], 213000, 7352.076923076923
[UPDATE], 214000, 6510.9
[UPDATE], 215000, 6597.25
[UPDATE], 216000, 6255.565217391304
[UPDATE], 217000, 6904.15
[UPDATE], 218000, 5731.777777777777
[UPDATE], 219000, 7353.2692307692305
[UPDATE], 220000, 5961.0
[UPDATE], 221000, 6472.111111111111
[UPDATE], 222000, 5789.2
[UPDATE], 223000, 6232.705882352941
[UPDATE], 224000, 6178.0
[UPDATE], 225000, 6277.95652173913
[UPDATE], 226000, 6413.285714285715
[UPDATE], 227000, 6114.066666666667
[UPDATE], 228000, 6360.588235294118
[UPDATE], 229000, 6505.130434782609
[UPDATE], 230000, 5668.952380952381
[UPDATE], 231000, 6170.75
[UPDATE], 232000, 6590.346153846154
[UPDATE], 233000, 6392.0
[UPDATE], 234000, 6411.434782608696
[UPDATE], 235000, 6667.666666666667
[UPDATE], 236000, 7247.590909090909
[UPDATE], 237000, 6152.117647058823
[UPDATE], 238000, 7161.033333333334
[UPDATE], 239000, 8651.315789473685
[UPDATE], 240000, 6610.0952380952385
[UPDATE], 241000, 6804.470588235294
[UPDATE], 242000, 6367.3
[UPDATE], 243000, 7647.0952380952385
[UPDATE], 244000, 7203.888888888889
[UPDATE], 245000, 6454.25
[UPDATE], 246000, 6498.5
[UPDATE], 247000, 6434.466666666666
[UPDATE], 248000, 5950.0
[UPDATE], 249000, 5872.8125
[UPDATE], 250000, 10385.55
[UPDATE], 251000, 6175.652173913043
[UPDATE], 252000, 7393.588235294118
[UPDATE], 253000, 6092.6
[UPDATE], 254000, 6946.130434782609
[UPDATE], 255000, 6773.421052631579
[UPDATE], 256000, 7140.444444444444
[UPDATE], 257000, 7485.869565217391
[UPDATE], 258000, 6584.666666666667
[UPDATE], 259000, 6161.681818181818
[UPDATE], 260000, 6672.888888888889
[UPDATE], 261000, 7839.95652173913
[UPDATE], 262000, 6355.913043478261
[UPDATE], 263000, 6297.666666666667
[UPDATE], 264000, 7377.928571428572
[UPDATE], 265000, 6628.1875
[UPDATE], 266000, 6545.8
[UPDATE], 267000, 6519.75
[UPDATE], 268000, 7223.523809523809
[UPDATE], 269000, 6571.625
[UPDATE], 270000, 6243.64705882353
[UPDATE], 271000, 6167.04347826087
[UPDATE], 272000, 7102.117647058823
[UPDATE], 273000, 7703.133333333333
[UPDATE], 274000, 6139.3448275862065
[UPDATE], 275000, 7839.916666666667
[UPDATE], 276000, 5881.64705882353
[UPDATE], 277000, 6541.826086956522
[UPDATE], 278000, 7380.0
[UPDATE], 279000, 7039.153846153846
[UPDATE], 280000, 6780.761904761905
[UPDATE], 281000, 6898.35294117647
[UPDATE], 282000, 6064.066666666667
[UPDATE], 283000, 6680.086956521739
[UPDATE], 284000, 6371.0
[UPDATE], 285000, 6793.176470588235
[UPDATE], 286000, 6867.318181818182
[UPDATE], 287000, 6303.15
[UPDATE], 288000, 6458.071428571428
[UPDATE], 289000, 6804.0
[UPDATE], 290000, 7271.882352941177
[UPDATE], 291000, 7000.294117647059
[UPDATE], 292000, 6542.48
[UPDATE], 293000, 13476.217391304348
[UPDATE], 294000, 6388.8
[UPDATE], 295000, 6651.0526315789475
[UPDATE], 296000, 6052.25
[UPDATE], 297000, 6122.391304347826
[UPDATE], 298000, 5769.217391304348
[UPDATE], 299000, 7692.5
[UPDATE], 300000, 6606.111111111111
[UPDATE], 301000, 6626.863636363636
[UPDATE], 302000, 7676.863636363636
[UPDATE], 303000, 6444.9
[UPDATE], 304000, 6366.25
[UPDATE], 305000, 7790.5
[UPDATE], 306000, 6830.37037037037
[UPDATE], 307000, 6306.0
[UPDATE], 308000, 6120.809523809524
[UPDATE], 309000, 7695.35294117647
[UPDATE], 310000, 6663.25
[UPDATE], 311000, 5991.681818181818
[UPDATE], 312000, 6995.055555555556
[UPDATE], 313000, 6260.95652173913
[UPDATE], 314000, 6103.36
[UPDATE], 315000, 6611.378378378378
[UPDATE], 316000, 7518.818181818182
[UPDATE], 317000, 6053.684210526316
[UPDATE], 318000, 6130.0625
[UPDATE], 319000, 6761.3
[UPDATE], 320000, 5857.9047619047615
[UPDATE], 321000, 7266.714285714285
[UPDATE], 322000, 6059.44
[UPDATE], 323000, 6484.64
[UPDATE], 324000, 9262.434782608696
[UPDATE], 325000, 6677.3125
[UPDATE], 326000, 6051.5
[UPDATE], 327000, 6449.105263157895
[UPDATE], 328000, 6282.037037037037
[UPDATE], 329000, 6243.764705882353
[UPDATE], 330000, 6039.25
[UPDATE], 331000, 7162.24
[UPDATE], 332000, 6724.894736842105
[UPDATE], 333000, 6336.521739130435
[UPDATE], 334000, 6062.35
[UPDATE], 335000, 5955.105263157895
[UPDATE], 336000, 7604.421052631579
[UPDATE], 337000, 9750.0
[UPDATE], 338000, 6339.863636363636
[UPDATE], 339000, 7454.115384615385
[UPDATE], 340000, 5912.777777777777
[UPDATE], 341000, 5938.555555555556
[UPDATE], 342000, 5805.235294117647
[UPDATE], 343000, 5889.0526315789475
[UPDATE], 344000, 6395.823529411765
[UPDATE], 345000, 5729.5
[UPDATE], 346000, 6164.578947368421
[UPDATE], 347000, 5902.222222222223
[UPDATE], 348000, 6938.875
[UPDATE], 349000, 6710.571428571428
[UPDATE], 350000, 6686.888888888889
[UPDATE], 351000, 6555.0526315789475
[UPDATE], 352000, 6460.933333333333
[UPDATE], 353000, 6484.823529411765
[UPDATE], 354000, 6048.315789473684
[UPDATE], 355000, 5994.448275862069
[UPDATE], 356000, 6142.416666666667
[UPDATE], 357000, 6818.411764705882
[UPDATE], 358000, 6551.470588235294
[UPDATE], 359000, 6023.08
[UPDATE], 360000, 6097.772727272727
[UPDATE], 361000, 6705.454545454545
[UPDATE], 362000, 6894.130434782609
[UPDATE], 363000, 6324.9655172413795
[UPDATE], 364000, 5962.576923076923
[UPDATE], 365000, 6809.0
[UPDATE], 366000, 6692.714285714285
[UPDATE], 367000, 7983.90625
[UPDATE], 368000, 6653.684210526316
[UPDATE], 369000, 8093.25
[UPDATE], 370000, 6719.304347826087
[UPDATE], 371000, 7317.666666666667
[UPDATE], 372000, 6268.0
[UPDATE], 373000, 6956.222222222223
[UPDATE], 374000, 6739.266666666666
[UPDATE], 375000, 6198.764705882353
[UPDATE], 376000, 6882.041666666667
[UPDATE], 377000, 5840.588235294118
[UPDATE], 378000, 6062.272727272727
[UPDATE], 379000, 6143.55
[UPDATE], 380000, 6235.916666666667
[UPDATE], 381000, 6148.6
[UPDATE], 382000, 6098.444444444444
[UPDATE], 383000, 5948.086956521739
[UPDATE], 384000, 7763.421052631579
[UPDATE], 385000, 6424.166666666667
[UPDATE], 386000, 6403.928571428572
[UPDATE], 387000, 6559.12
[UPDATE], 388000, 6545.76
[UPDATE], 389000, 7111.206896551724
[UPDATE], 390000, 7157.333333333333
[UPDATE], 391000, 6218.608695652174
[UPDATE], 392000, 6233.8421052631575
[UPDATE], 393000, 6397.041666666667
[UPDATE], 394000, 6297.05
[UPDATE], 395000, 7064.625
[UPDATE], 396000, 7714.882352941177
[UPDATE], 397000, 7153.666666666667
[UPDATE], 398000, 7108.761904761905
[UPDATE], 399000, 7801.551724137931
[UPDATE], 400000, 6049.909090909091
[UPDATE], 401000, 6656.15
[UPDATE], 402000, 7902.473684210527
[UPDATE], 403000, 6443.620689655172
[UPDATE], 404000, 6226.777777777777
[UPDATE], 405000, 7930.277777777777
[UPDATE], 406000, 6098.727272727273
[UPDATE], 407000, 6307.368421052632
[UPDATE], 408000, 6597.071428571428
[UPDATE], 409000, 6220.888888888889
[UPDATE], 410000, 6927.333333333333
[UPDATE], 411000, 6282.5
[UPDATE], 412000, 6562.533333333334
[UPDATE], 413000, 6173.05
[UPDATE], 414000, 5678.5
[UPDATE], 415000, 6370.736842105263
[UPDATE], 416000, 6367.9
[UPDATE], 417000, 6548.125
[UPDATE], 418000, 6479.25
[UPDATE], 419000, 9424.954545454546
[UPDATE], 420000, 6727.863636363636
[UPDATE], 421000, 6543.625
[UPDATE], 422000, 6857.307692307692
[UPDATE], 423000, 6189.416666666667
[UPDATE], 424000, 6821.3
[UPDATE], 425000, 6052.181818181818
[UPDATE], 426000, 5787.411764705882
[UPDATE], 427000, 6450.625
[UPDATE], 428000, 6677.0
[UPDATE], 429000, 7049.92
[UPDATE], 430000, 6323.95
[UPDATE], 431000, 5848.409090909091
[UPDATE], 432000, 5866.1875
[UPDATE], 433000, 6555.958333333333
[UPDATE], 434000, 5398.538461538462
[UPDATE], 435000, 6468.029411764706
[UPDATE], 436000, 7041.777777777777
[UPDATE], 437000, 6696.571428571428
[UPDATE], 438000, 8349.916666666666
[UPDATE], 439000, 6079.869565217391
[UPDATE], 440000, 6667.166666666667
[UPDATE], 441000, 6008.458333333333
[UPDATE], 442000, 7139.666666666667
