YCSB Client 0.1
Command line: -db com.yahoo.ycsb.db.JdbcDBClient -P /root/ycsb/config/postgresql.conf -P /root/ycsb/config/workload-ycsb-thomas -P /root/ycsb/config/workload-ycsb-thomas-continuous -s -threads 30 -target 100 -p eventFile=/root/ycsb/config/postgresql/postgresql-event-vmpg1.xml -t
 0 sec: 0 operations; 
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Adding shard node URL: jdbc:postgresql://vmpg3:5432/ycsb
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
Using 1 shards
 10 sec: 963 operations; 95.97 current ops/sec;     
 510 sec: 50973 operations; 99.59 current ops/sec;     
 520 sec: 51977 operations; 100.37 current ops/sec;     
 530 sec: 52978 operations; 100.09 current ops/sec;     
 540 sec: 53974 operations; 99.58 current ops/sec;     
 550 sec: 54977 operations; 100.28 current ops/sec;     
 560 sec: 55977 operations; 99.98 current ops/sec;     
 570 sec: 56976 operations; 99.88 current ops/sec;     
 580 sec: 57979 operations; 100.28 current ops/sec;     
 590 sec: 58979 operations; 99.98 current ops/sec;     
 600 sec: 59976 operations; 99.69 current ops/sec;     
 610 sec: 60979 operations; 100.28 current ops/sec;     
 620 sec: 61980 operations; 100.09 current ops/sec;     
 630 sec: 62976 operations; 99.58 current ops/sec;     
 640 sec: 63979 operations; 100.29 current ops/sec;     
 650 sec: 64979 operations; 99.98 current ops/sec;     
 660 sec: 65978 operations; 99.88 current ops/sec;     
 670 sec: 66981 operations; 100.28 current ops/sec;     
 680 sec: 67968 operations; 98.68 current ops/sec;     
 690 sec: 68979 operations; 101.08 current ops/sec;     
 700 sec: 69980 operations; 100.08 current ops/sec;     
 710 sec: 70980 operations; 99.99 current ops/sec;     
 720 sec: 71980 operations; 99.98 current ops/sec;     
 730 sec: 72441 operations; 46.09 current ops/sec;     
 740 sec: 73980 operations; 153.87 current ops/sec;     
 750 sec: 74980 operations; 99.98 current ops/sec;   [READ AverageLatency(us)=4875] [SCAN AverageLatency(us)=5450] 
 760 sec: 75982 operations; 100.18 current ops/sec;     
 770 sec: 76981 operations; 99.88 current ops/sec;     
 780 sec: 77983 operations; 100.18 current ops/sec;     
 790 sec: 78983 operations; 99.98 current ops/sec;     
 800 sec: 79978 operations; 99.49 current ops/sec;     
 810 sec: 80982 operations; 100.38 current ops/sec;    [SCAN AverageLatency(us)=6653] 
 820 sec: 81983 operations; 100.08 current ops/sec;     
 830 sec: 82981 operations; 99.78 current ops/sec;     
 840 sec: 83979 operations; 99.78 current ops/sec;     
 850 sec: 84983 operations; 100.39 current ops/sec;     
 860 sec: 85972 operations; 98.88 current ops/sec;     
 870 sec: 86985 operations; 101.28 current ops/sec;     
 880 sec: 87983 operations; 99.78 current ops/sec;     
 890 sec: 88981 operations; 99.79 current ops/sec;     
 900 sec: 89985 operations; 100.39 current ops/sec;      
 902 sec: 89985 operations; 0 current ops/sec;      
[OVERALL], RunTime(ms), 902496.0
[OVERALL], Throughput(ops/sec), 99.70681310498883
[UPDATE], Operations, 17978
[UPDATE], AverageLatency(us), 66279.93314050506
[UPDATE], MinLatency(us), 670
[UPDATE], MaxLatency(us), 5443508
[UPDATE], Return=0, 17967
[UPDATE], Return=-1, 11
[UPDATE], 0, 34597.0
[UPDATE], 1000, 29938.590909090908
[UPDATE], 2000, 44662.117647058825
[UPDATE], 3000, 33044.38888888889
[UPDATE], 4000, 31641.5625
[UPDATE], 5000, 29081.846153846152
[UPDATE], 6000, 30419.434782608696
[UPDATE], 7000, 31092.80769230769
[UPDATE], 8000, 54559.76190476191
[UPDATE], 9000, 32862.53846153846
[UPDATE], 10000, 30431.8
[UPDATE], 11000, 38517.07692307692
[UPDATE], 12000, 27670.0
[UPDATE], 13000, 41620.5
[UPDATE], 14000, 162376.92307692306
[UPDATE], 15000, 70186.35714285714
[UPDATE], 16000, 40692.125
[UPDATE], 17000, 33468.71428571428
[UPDATE], 18000, 34360.81481481482
[UPDATE], 19000, 43095.57142857143
[UPDATE], 20000, 27839.0
[UPDATE], 21000, 31666.545454545456
[UPDATE], 22000, 35040.7
[UPDATE], 23000, 30348.0
[UPDATE], 24000, 33734.90909090909
[UPDATE], 25000, 49542.90476190476
[UPDATE], 26000, 37556.666666666664
[UPDATE], 27000, 32926.64705882353
[UPDATE], 28000, 35028.0
[UPDATE], 29000, 39709.0
[UPDATE], 30000, 106984.42857142857
[UPDATE], 31000, 94483.14285714286
[UPDATE], 32000, 81954.3
[UPDATE], 33000, 141125.93333333332
[UPDATE], 34000, 835678.7
[UPDATE], 35000, 114939.63888888889
[UPDATE], 36000, 38386.807692307695
[UPDATE], 37000, 55375.0
[UPDATE], 38000, 250526.6551724138
[UPDATE], 39000, 31604.16
[UPDATE], 40000, 29692.0
[UPDATE], 41000, 35082.086956521736
[UPDATE], 42000, 31561.315789473683
[UPDATE], 43000, 30976.78947368421
[UPDATE], 44000, 32714.666666666668
[UPDATE], 45000, 216827.35483870967
[UPDATE], 46000, 96214.94444444444
[UPDATE], 47000, 38045.72222222222
[UPDATE], 48000, 32967.666666666664
[UPDATE], 49000, 31901.2
[UPDATE], 50000, 77500.58333333333
[UPDATE], 51000, 55268.96296296296
[UPDATE], 52000, 35334.2
[UPDATE], 53000, 29108.45
[UPDATE], 54000, 39228.117647058825
[UPDATE], 55000, 37958.22727272727
[UPDATE], 56000, 43229.04
[UPDATE], 57000, 37278.541666666664
[UPDATE], 58000, 29241.3
[UPDATE], 59000, 34785.61538461538
[UPDATE], 60000, 28139.722222222223
[UPDATE], 61000, 34009.42857142857
[UPDATE], 62000, 30270.42105263158
[UPDATE], 63000, 33959.73684210526
[UPDATE], 64000, 62666.666666666664
[UPDATE], 65000, 61573.22222222222
[UPDATE], 66000, 131033.16
[UPDATE], 67000, 89226.0
[UPDATE], 68000, 125970.68
[UPDATE], 69000, 302448.15
[UPDATE], 70000, 81771.72
[UPDATE], 71000, 56624.69565217391
[UPDATE], 72000, 49839.307692307695
[UPDATE], 73000, 78319.65
[UPDATE], 74000, 42211.28571428572
[UPDATE], 75000, 32137.235294117647
[UPDATE], 76000, 74226.25
[UPDATE], 77000, 129041.76923076923
[UPDATE], 78000, 131622.81818181818
[UPDATE], 79000, 109407.86956521739
[UPDATE], 80000, 42237.12
[UPDATE], 81000, 36772.666666666664
[UPDATE], 82000, 31662.333333333332
[UPDATE], 83000, 29905.1
[UPDATE], 84000, 52297.0
[UPDATE], 85000, 38366.6
[UPDATE], 86000, 37743.76190476191
[UPDATE], 87000, 130667.0
[UPDATE], 88000, 37194.46153846154
[UPDATE], 89000, 35917.8125
[UPDATE], 90000, 145044.85185185185
[UPDATE], 91000, 33851.294117647056
[UPDATE], 92000, 49207.6
[UPDATE], 93000, 30810.277777777777
[UPDATE], 94000, 48786.05882352941
[UPDATE], 95000, 45622.21428571428
[UPDATE], 96000, 31268.5
[UPDATE], 97000, 324349.4285714286
[UPDATE], 98000, 463837.46153846156
[UPDATE], 99000, 126388.6
[UPDATE], 100000, 92026.33333333333
[UPDATE], 101000, 99462.24
[UPDATE], 102000, 95784.48
[UPDATE], 103000, 76820.26086956522
[UPDATE], 104000, 229695.42857142858
[UPDATE], 105000, 266234.75
[UPDATE], 106000, 1198087.0
[UPDATE], 107000, 577863.2352941176
[UPDATE], 108000, 201683.07843137256
[UPDATE], 109000, 34626.166666666664
[UPDATE], 110000, 62948.0
[UPDATE], 111000, 162846.5294117647
[UPDATE], 112000, 76339.5294117647
[UPDATE], 116000, 1028108.7674418605
[UPDATE], 117000, 432856.2631578947
[UPDATE], 118000, 161388.3125
[UPDATE], 119000, 30324.923076923078
[UPDATE], 120000, 29593.9
[UPDATE], 121000, 43930.92857142857
[UPDATE], 122000, 59220.27777777778
[UPDATE], 123000, 35055.27272727273
[UPDATE], 124000, 42133.82352941176
[UPDATE], 125000, 33060.75
[UPDATE], 126000, 36121.94736842105
[UPDATE], 127000, 73478.36
[UPDATE], 128000, 36327.307692307695
[UPDATE], 129000, 54955.42857142857
[UPDATE], 130000, 53603.36
[UPDATE], 131000, 54593.6
[UPDATE], 132000, 80638.30769230769
[UPDATE], 133000, 92544.46153846153
[UPDATE], 134000, 102536.4
[UPDATE], 135000, 139308.45454545456
[UPDATE], 136000, 314387.0
[UPDATE], 137000, 979846.8333333334
[UPDATE], 138000, 957104.8
[UPDATE], 139000, 443784.0
[UPDATE], 140000, 132278.87272727274
[UPDATE], 141000, 261445.95
[UPDATE], 142000, 30727.666666666668
[UPDATE], 143000, 41455.82352941176
[UPDATE], 144000, 81352.73684210527
[UPDATE], 145000, 39825.71428571428
[UPDATE], 146000, 32243.764705882353
[UPDATE], 147000, 44256.65
[UPDATE], 148000, 33464.34782608696
[UPDATE], 149000, 33514.27272727273
[UPDATE], 150000, 34348.30434782609
[UPDATE], 151000, 28601.14285714286
[UPDATE], 152000, 132040.0
[UPDATE], 153000, 320843.5789473684
[UPDATE], 154000, 397925.68
[UPDATE], 155000, 124257.47368421052
[UPDATE], 156000, 52656.25
[UPDATE], 157000, 53014.17647058824
[UPDATE], 158000, 67698.80952380953
[UPDATE], 159000, 46181.09523809524
[UPDATE], 160000, 36237.25
[UPDATE], 161000, 30375.17391304348
[UPDATE], 162000, 30609.0
[UPDATE], 163000, 30866.5625
[UPDATE], 164000, 162451.5294117647
[UPDATE], 165000, 34130.6
[UPDATE], 166000, 30051.076923076922
[UPDATE], 167000, 33901.166666666664
[UPDATE], 168000, 29963.5
[UPDATE], 169000, 160671.84615384616
[UPDATE], 170000, 131985.61538461538
[UPDATE], 171000, 62988.75
[UPDATE], 172000, 66295.5
[UPDATE], 173000, 41029.13636363636
[UPDATE], 174000, 38678.27777777778
[UPDATE], 175000, 66056.0
[UPDATE], 176000, 32859.05263157895
[UPDATE], 177000, 28862.653846153848
[UPDATE], 178000, 40076.61111111111
[UPDATE], 179000, 25813.454545454544
[UPDATE], 180000, 32413.0625
[UPDATE], 181000, 53572.42857142857
[UPDATE], 182000, 25902.842105263157
[UPDATE], 183000, 40897.78947368421
[UPDATE], 184000, 38404.58823529412
[UPDATE], 185000, 33138.444444444445
[UPDATE], 186000, 189768.55
[UPDATE], 187000, 129879.61538461539
[UPDATE], 188000, 66330.25
[UPDATE], 189000, 186332.48484848486
[UPDATE], 190000, 42688.529411764706
[UPDATE], 191000, 41991.166666666664
[UPDATE], 192000, 34274.705882352944
[UPDATE], 193000, 36770.23809523809
[UPDATE], 194000, 53110.58823529412
[UPDATE], 195000, 59124.09090909091
[UPDATE], 196000, 78371.12
[UPDATE], 197000, 44082.555555555555
[UPDATE], 198000, 35788.15789473684
[UPDATE], 199000, 28782.727272727272
[UPDATE], 200000, 31545.76923076923
[UPDATE], 201000, 413168.8333333333
[UPDATE], 202000, 183166.93103448275
[UPDATE], 203000, 36870.89473684211
[UPDATE], 204000, 29732.333333333332
[UPDATE], 205000, 224067.86046511628
[UPDATE], 206000, 27912.25
[UPDATE], 207000, 75583.55
[UPDATE], 208000, 54856.4375
[UPDATE], 209000, 38471.95
[UPDATE], 210000, 27640.095238095237
[UPDATE], 211000, 25859.46153846154
[UPDATE], 212000, 37360.666666666664
[UPDATE], 213000, 25984.18181818182
[UPDATE], 214000, 29533.70588235294
[UPDATE], 215000, 36344.34782608696
[UPDATE], 216000, 27326.214285714286
[UPDATE], 217000, 37768.68421052631
[UPDATE], 218000, 30399.809523809523
[UPDATE], 219000, 26967.4
[UPDATE], 220000, 885645.3333333334
[UPDATE], 221000, 318323.2727272727
[UPDATE], 222000, 57267.76470588235
[UPDATE], 223000, 31954.739130434784
[UPDATE], 224000, 51257.0
[UPDATE], 225000, 57255.8125
[UPDATE], 226000, 25438.454545454544
[UPDATE], 227000, 66733.17647058824
[UPDATE], 228000, 27619.5
[UPDATE], 229000, 32211.666666666668
[UPDATE], 230000, 49399.4
[UPDATE], 231000, 34539.38461538462
[UPDATE], 232000, 176872.14285714287
[UPDATE], 234000, 796321.7037037037
[UPDATE], 235000, 254059.36842105264
[UPDATE], 236000, 155637.45
[UPDATE], 237000, 287180.07272727275
[UPDATE], 238000, 36509.52631578947
[UPDATE], 239000, 53251.41176470588
[UPDATE], 240000, 37597.04761904762
[UPDATE], 241000, 84832.95
[UPDATE], 242000, 43281.8
[UPDATE], 243000, 27333.23076923077
[UPDATE], 244000, 31267.8
[UPDATE], 245000, 54373.1
[UPDATE], 246000, 30444.958333333332
[UPDATE], 247000, 52402.15789473684
[UPDATE], 248000, 29474.866666666665
[UPDATE], 249000, 28567.2
[UPDATE], 250000, 29200.333333333332
[UPDATE], 251000, 40533.8
[UPDATE], 252000, 81135.16666666667
[UPDATE], 253000, 123223.85714285714
[UPDATE], 254000, 288878.39130434784
[UPDATE], 255000, 183624.2105263158
[UPDATE], 256000, 177984.35135135136
[UPDATE], 257000, 59090.0
[UPDATE], 258000, 38126.26315789474
[UPDATE], 259000, 57913.75
[UPDATE], 260000, 36122.4
[UPDATE], 261000, 46890.3125
[UPDATE], 262000, 58012.97435897436
[UPDATE], 263000, 54802.36
[UPDATE], 264000, 40000.22222222222
[UPDATE], 265000, 52903.9375
[UPDATE], 266000, 26431.473684210527
[UPDATE], 267000, 34566.58823529412
[UPDATE], 268000, 120186.38888888889
[UPDATE], 269000, 80960.66666666667
[UPDATE], 270000, 226660.33333333334
[UPDATE], 271000, 133738.88888888888
[UPDATE], 272000, 120212.88235294117
[UPDATE], 273000, 33053.565217391304
[UPDATE], 274000, 48990.0
[UPDATE], 275000, 30777.666666666668
[UPDATE], 276000, 31749.56
[UPDATE], 277000, 33588.857142857145
[UPDATE], 278000, 50989.4
[UPDATE], 279000, 28469.4
[UPDATE], 280000, 29301.666666666668
[UPDATE], 281000, 30731.0
[UPDATE], 282000, 30566.916666666668
[UPDATE], 283000, 34040.045454545456
[UPDATE], 284000, 39523.181818181816
[UPDATE], 285000, 60881.27272727273
[UPDATE], 286000, 193620.5
[UPDATE], 287000, 83770.64285714286
[UPDATE], 288000, 142116.7619047619
[UPDATE], 289000, 73142.875
[UPDATE], 290000, 73660.47619047618
[UPDATE], 291000, 36846.294117647056
[UPDATE], 292000, 38696.13333333333
[UPDATE], 293000, 34266.84210526316
[UPDATE], 294000, 89641.6
[UPDATE], 295000, 148840.76923076922
[UPDATE], 296000, 85154.03448275862
[UPDATE], 297000, 31463.45
[UPDATE], 298000, 34093.77272727273
[UPDATE], 299000, 38770.2
[UPDATE], 300000, 84191.69230769231
[UPDATE], 301000, 246389.9642857143
[UPDATE], 302000, 155047.5
[UPDATE], 303000, 21538.5
[UPDATE], 304000, 61819.11111111111
[UPDATE], 305000, 29275.185185185186
[UPDATE], 306000, 23798.5
[UPDATE], 307000, 39001.913043478264
[UPDATE], 308000, 19630.055555555555
[UPDATE], 309000, 17070.9
[UPDATE], 310000, 22263.066666666666
[UPDATE], 311000, 18636.5
[UPDATE], 312000, 17736.2
[UPDATE], 313000, 19444.684210526317
[UPDATE], 314000, 22341.291666666668
[UPDATE], 315000, 16970.117647058825
[UPDATE], 316000, 20031.130434782608
[UPDATE], 317000, 17285.23076923077
[UPDATE], 318000, 36031.8125
[UPDATE], 319000, 17381.583333333332
[UPDATE], 320000, 16982.65
[UPDATE], 321000, 25689.25
[UPDATE], 322000, 16442.25
[UPDATE], 323000, 18056.0
[UPDATE], 324000, 30560.625
[UPDATE], 325000, 14997.736842105263
[UPDATE], 326000, 99554.26666666666
[UPDATE], 327000, 24286.65
[UPDATE], 328000, 20606.863636363636
[UPDATE], 329000, 21114.58823529412
[UPDATE], 330000, 21689.14285714286
[UPDATE], 331000, 26021.95
[UPDATE], 332000, 114798.38888888889
[UPDATE], 333000, 23815.958333333332
[UPDATE], 334000, 72837.52631578948
[UPDATE], 335000, 18614.470588235294
[UPDATE], 336000, 18012.68
[UPDATE], 337000, 17911.083333333332
[UPDATE], 338000, 17486.14285714286
[UPDATE], 339000, 36971.5
[UPDATE], 340000, 17210.222222222223
[UPDATE], 341000, 87932.17647058824
[UPDATE], 342000, 19477.76923076923
[UPDATE], 343000, 15935.611111111111
[UPDATE], 344000, 65821.1
[UPDATE], 345000, 28318.296296296296
[UPDATE], 346000, 15499.92857142857
[UPDATE], 347000, 17156.041666666668
[UPDATE], 348000, 17131.684210526317
[UPDATE], 349000, 16105.846153846154
[UPDATE], 350000, 14958.05
[UPDATE], 351000, 17262.85714285714
[UPDATE], 352000, 18912.722222222223
[UPDATE], 353000, 16129.08695652174
[UPDATE], 354000, 17104.8125
[UPDATE], 355000, 16380.833333333334
[UPDATE], 356000, 23408.454545454544
[UPDATE], 357000, 24814.91304347826
[UPDATE], 358000, 43539.77777777778
[UPDATE], 359000, 15485.625
[UPDATE], 360000, 16097.296296296296
[UPDATE], 361000, 18159.42105263158
[UPDATE], 362000, 31008.45
[UPDATE], 363000, 39250.77272727273
[UPDATE], 364000, 48658.38461538462
[UPDATE], 365000, 62397.35
[UPDATE], 366000, 155620.22222222222
[UPDATE], 367000, 16869.764705882353
[UPDATE], 368000, 16583.8
[UPDATE], 369000, 202895.9705882353
[UPDATE], 370000, 18069.1875
[UPDATE], 371000, 25018.391304347828
[UPDATE], 372000, 16360.0
[UPDATE], 373000, 14944.6875
[UPDATE], 374000, 14885.565217391304
[UPDATE], 375000, 18098.78947368421
[UPDATE], 376000, 20143.23076923077
[UPDATE], 377000, 17355.275862068964
[UPDATE], 378000, 17154.12
[UPDATE], 379000, 16848.5625
[UPDATE], 380000, 17434.956521739132
[UPDATE], 381000, 17317.454545454544
[UPDATE], 382000, 16364.125
[UPDATE], 383000, 15785.75
[UPDATE], 384000, 28269.157894736843
[UPDATE], 385000, 17449.61111111111
[UPDATE], 386000, 19543.384615384617
[UPDATE], 387000, 17761.0
[UPDATE], 388000, 16396.70588235294
[UPDATE], 389000, 16053.85
[UPDATE], 390000, 25625.590909090908
[UPDATE], 391000, 20869.157894736843
[UPDATE], 392000, 228215.83333333334
[UPDATE], 393000, 16785.95238095238
[UPDATE], 394000, 15947.923076923076
[UPDATE], 395000, 14075.0
[UPDATE], 396000, 29296.666666666668
[UPDATE], 397000, 93785.86666666667
[UPDATE], 398000, 154777.44444444444
[UPDATE], 399000, 92655.79310344828
[UPDATE], 400000, 63613.07142857143
[UPDATE], 401000, 40617.71428571428
[UPDATE], 402000, 18807.96551724138
[UPDATE], 403000, 98124.55555555556
[UPDATE], 404000, 15716.173913043478
[UPDATE], 405000, 38187.6
[UPDATE], 406000, 73255.125
[UPDATE], 407000, 18821.82608695652
[UPDATE], 408000, 15767.09090909091
[UPDATE], 409000, 21127.222222222223
[UPDATE], 410000, 15359.5
[UPDATE], 411000, 33690.03846153846
[UPDATE], 412000, 16494.0
[UPDATE], 413000, 15959.78947368421
[UPDATE], 414000, 17111.5
[UPDATE], 415000, 17287.260869565216
[UPDATE], 416000, 16912.46153846154
[UPDATE], 417000, 17801.19230769231
[UPDATE], 418000, 15513.235294117647
[UPDATE], 419000, 17398.0
[UPDATE], 420000, 15038.272727272728
[UPDATE], 421000, 17796.761904761905
[UPDATE], 422000, 18278.055555555555
[UPDATE], 423000, 17535.566666666666
[UPDATE], 424000, 29104.285714285714
[UPDATE], 425000, 18206.46153846154
[UPDATE], 426000, 132061.0
[UPDATE], 427000, 166776.125
[UPDATE], 429000, 92265.78947368421
[UPDATE], 430000, 32721.478260869564
[UPDATE], 431000, 15297.166666666666
[UPDATE], 432000, 15301.375
[UPDATE], 433000, 14668.9
[UPDATE], 434000, 70309.0
[UPDATE], 435000, 94235.75
[UPDATE], 436000, 15834.4375
[UPDATE], 437000, 84080.38461538461
[UPDATE], 438000, 62239.28571428572
[UPDATE], 439000, 78815.9
[UPDATE], 440000, 17432.52380952381
[UPDATE], 441000, 19256.736842105263
[UPDATE], 442000, 34304.25
[UPDATE], 443000, 21217.571428571428
[UPDATE], 444000, 30177.777777777777
[UPDATE], 445000, 15070.78947368421
